customer_id,customer_fname,customer_lname,customer_segment,customer_city,customer_state,customer_country,customer_zipcode
15217,Calista,Prince,Corporate,Caguas,PR,"Puerto Rico",725.00
15218,Sage,Banks,Corporate,"Los Angeles",CA,"EE. UU.",90004.00
15219,Quynn,Knapp,Corporate,Middletown,OH,"EE. UU.",45044.00
15220,Lani,Glover,Corporate,Bakersfield,CA,"EE. UU.",93304.00
15221,Cassady,Wilson,"Home Office",Caguas,PR,"Puerto Rico",725.00
15222,Maris,Vazquez,Consumer,Chicago,IL,"EE. UU.",60622.00
15223,Pascale,York,Consumer,Chicago,IL,"EE. UU.",60630.00
15224,Jaden,Schwartz,"Home Office","Las Vegas",NV,"EE. UU.",89103.00
15225,Mira,Brady,Corporate,Caguas,PR,"Puerto Rico",725.00
15226,Giselle,Stevens,Consumer,"Santa Ana",CA,"EE. UU.",92705.00
15227,Whoopi,Velez,Consumer,Caguas,PR,"Puerto Rico",725.00
15228,Hillary,Harrison,Consumer,Plymouth,MA,"EE. UU.",2360.00
15229,Reagan,Chan,Consumer,Caguas,PR,"Puerto Rico",725.00
15230,Shana,Leonard,"Home Office",Pittsburg,CA,"EE. UU.",94565.00
15231,Keiko,Compton,"Home Office",Salinas,CA,"EE. UU.",93905.00
15232,Christine,Frost,Corporate,Caguas,PR,"Puerto Rico",725.00
15233,Amela,Compton,Corporate,Denver,CO,"EE. UU.",80219.00
15234,Sylvia,Hoover,Corporate,Phoenix,AZ,"EE. UU.",85022.00
15235,Tatum,Weiss,Corporate,Caguas,PR,"Puerto Rico",725.00
15236,Eliana,Adams,Corporate,Detroit,MI,"EE. UU.",48221.00
15237,Penelope,Ball,Corporate,Caguas,PR,"Puerto Rico",725.00
15238,Yvonne,Hudson,Consumer,Cleveland,OH,"EE. UU.",44109.00
15239,Skyler,Sullivan,Corporate,Portland,OR,"EE. UU.",97229.00
15240,Emma,Garrett,Corporate,Caguas,PR,"Puerto Rico",725.00
15241,Sybil,Blankenship,Consumer,Houston,TX,"EE. UU.",77093.00
15242,Mechelle,Gardner,Consumer,Caguas,PR,"Puerto Rico",725.00
15243,Sophia,Giles,Consumer,Brooklyn,NY,"EE. UU.",11206.00
15244,Maxine,Norris,Consumer,Memphis,TN,"EE. UU.",38111.00
15245,Suki,Sandoval,Corporate,Newark,DE,"EE. UU.",19702.00
15246,Jeanette,Valdez,Consumer,Caguas,PR,"Puerto Rico",725.00
15247,Cailin,Harmon,Consumer,"Tinley Park",IL,"EE. UU.",60477.00
15248,Cameron,Mcbride,Consumer,Raleigh,NC,"EE. UU.",27606.00
15249,Aileen,Holder,"Home Office",Caguas,PR,"Puerto Rico",725.00
15250,Whitney,Gallegos,Consumer,Chicago,IL,"EE. UU.",60614.00
15251,Alea,Vasquez,Corporate,Lakewood,NJ,"EE. UU.",8701.00
15252,Hedwig,Branch,Corporate,Caguas,PR,"Puerto Rico",725.00
15253,Ocean,Kline,Corporate,Harvey,IL,"EE. UU.",60426.00
15254,Xena,Lindsay,Corporate,"Michigan City",IN,"EE. UU.",46360.00
15255,Rachel,Morgan,Corporate,Caguas,PR,"Puerto Rico",725.00
15256,Janna,Walter,Corporate,Chicago,IL,"EE. UU.",60617.00
15257,Carolyn,Robinson,Corporate,"Santa Ana",CA,"EE. UU.",92703.00
15258,Aspen,Boyer,Corporate,Caguas,PR,"Puerto Rico",725.00
15259,Carla,Webster,Corporate,Chicago,IL,"EE. UU.",60626.00
15260,Sara,Donaldson,Corporate,Caguas,PR,"Puerto Rico",725.00
15261,Jayme,Pate,Corporate,Detroit,MI,"EE. UU.",48219.00
15262,Isabella,Griffith,Corporate,"San Ramon",CA,"EE. UU.",94583.00
15263,Zelda,Singleton,Consumer,Caguas,PR,"Puerto Rico",725.00
15264,Charlotte,Parrish,Consumer,"Fountain Valley",CA,"EE. UU.",92708.00
15265,Jaime,Hill,Consumer,"Costa Mesa",CA,"EE. UU.",92626.00
15266,Raven,Rasmussen,Consumer,Caguas,PR,"Puerto Rico",725.00
15267,Mariam,Fischer,Corporate,"Los Angeles",CA,"EE. UU.",90063.00
15268,Vivien,Becker,Corporate,Honolulu,HI,"EE. UU.",96822.00
15269,Maile,Lopez,Corporate,Caguas,PR,"Puerto Rico",725.00
15270,Germaine,Sargent,Corporate,Duluth,GA,"EE. UU.",30096.00
15271,Karyn,Suarez,Consumer,Caguas,PR,"Puerto Rico",725.00
15272,Jane,Kramer,Corporate,"Chapel Hill",NC,"EE. UU.",27514.00
15273,Hilary,Shaffer,Consumer,Roswell,GA,"EE. UU.",30075.00
15274,Quyn,Briggs,Consumer,Caguas,PR,"Puerto Rico",725.00
15275,Ayanna,Steele,Corporate,Stockbridge,GA,"EE. UU.",30281.00
15276,Cheryl,Mendoza,Corporate,Brighton,MA,"EE. UU.",2135.00
15277,Azalia,Solis,Corporate,Caguas,PR,"Puerto Rico",725.00
15278,Marny,Bailey,"Home Office","Chino Hills",CA,"EE. UU.",91709.00
15279,Dawn,Meadows,"Home Office","Sugar Land",TX,"EE. UU.",77478.00
15280,Candice,Dunn,Consumer,Greenville,NC,"EE. UU.",27834.00
15281,Cara,Durham,Consumer,Aurora,CO,"EE. UU.",80012.00
15282,Simone,Hendricks,Consumer,Caguas,PR,"Puerto Rico",725.00
15283,Chantale,Ross,Consumer,Tonawanda,NY,"EE. UU.",14150.00
15284,Quon,Sweet,Consumer,Caguas,PR,"Puerto Rico",725.00
15285,Hilary,Turner,Consumer,Houston,TX,"EE. UU.",77036.00
15286,Karly,Joyner,Consumer,"New York",NY,"EE. UU.",10128.00
15287,Noel,Lynn,"Home Office",Caguas,PR,"Puerto Rico",725.00
15288,Lesley,Ochoa,Consumer,Lenoir,NC,"EE. UU.",28645.00
15289,Mary,Byrd,Corporate,Fullerton,CA,"EE. UU.",92833.00
15290,Nita,Riddle,Corporate,Caguas,PR,"Puerto Rico",725.00
15291,Dawn,Burnett,"Home Office",Carolina,PR,"Puerto Rico",983.00
15292,Camille,Howell,Corporate,Caguas,PR,"Puerto Rico",725.00
15293,Imelda,Houston,Consumer,"Saint Peters",MO,"EE. UU.",63376.00
15294,Angela,Massey,Consumer,Caguas,PR,"Puerto Rico",725.00
15295,Sage,Wiggins,Consumer,Carrollton,TX,"EE. UU.",75006.00
15296,Jane,Marks,Consumer,Caguas,PR,"Puerto Rico",725.00
15297,Leandra,Roach,Consumer,Honolulu,HI,"EE. UU.",96816.00
15298,Shoshana,Cleveland,Consumer,Caguas,PR,"Puerto Rico",725.00
15299,Heather,Fletcher,Consumer,"Crown Point",IN,"EE. UU.",46307.00
15300,Stella,Burke,Corporate,Caguas,PR,"Puerto Rico",725.00
15301,Whitney,Lindsey,Consumer,Wichita,KS,"EE. UU.",67212.00
15302,Danielle,Greer,Consumer,Caguas,PR,"Puerto Rico",725.00
15303,Cassandra,Guthrie,Consumer,"Van Nuys",CA,"EE. UU.",91405.00
15304,Hope,Sullivan,Consumer,Atlanta,GA,"EE. UU.",30331.00
15305,Brynn,Bass,Consumer,Caguas,PR,"Puerto Rico",725.00
15306,Orli,Mcintosh,Corporate,"El Paso",TX,"EE. UU.",79936.00
15307,Darrel,Reynolds,Corporate,Marietta,GA,"EE. UU.",30066.00
15308,Karly,Mccall,"Home Office",Bronx,NY,"EE. UU.",10461.00
15309,Karleigh,Mercado,"Home Office",Caguas,PR,"Puerto Rico",725.00
15310,Margaret,Stuart,"Home Office","Los Angeles",CA,"EE. UU.",90037.00
15311,Samantha,Duke,"Home Office",Danbury,CT,"EE. UU.",6810.00
15312,Ariel,Ayers,"Home Office",Caguas,PR,"Puerto Rico",725.00
15313,Madeson,Diaz,"Home Office","Toms River",NJ,"EE. UU.",8753.00
15314,Bryar,Rojas,Consumer,Union,NJ,"EE. UU.",7083.00
15315,Imani,Vaughan,Consumer,Caguas,PR,"Puerto Rico",725.00
15316,Yen,Bray,Consumer,"San Antonio",TX,"EE. UU.",78240.00
15317,Clementine,Moody,Corporate,Caguas,PR,"Puerto Rico",725.00
15318,Jaime,Decker,Consumer,Amarillo,TX,"EE. UU.",79109.00
15319,Veda,Riddle,Consumer,Sheboygan,WI,"EE. UU.",53081.00
15320,Shaeleigh,Fox,Consumer,Caguas,PR,"Puerto Rico",725.00
15321,Erica,Sanford,Consumer,"New York",NY,"EE. UU.",10002.00
15322,Roanna,Wright,"Home Office",Yuma,AZ,"EE. UU.",85364.00
15323,Basia,Hartman,Consumer,Madera,CA,"EE. UU.",93638.00
15324,Madeline,Brady,Consumer,Caguas,PR,"Puerto Rico",725.00
15325,Isabelle,Armstrong,Consumer,Hialeah,FL,"EE. UU.",33010.00
15326,Angelica,David,Consumer,Caguas,PR,"Puerto Rico",725.00
15327,Joan,Mitchell,"Home Office","Lake Forest",CA,"EE. UU.",92630.00
15328,Dakota,Warren,Consumer,"San Antonio",TX,"EE. UU.",78228.00
15329,Amelia,Nash,Corporate,"Los Angeles",CA,"EE. UU.",90001.00
15330,Kiara,Kane,Corporate,Caguas,PR,"Puerto Rico",725.00
15331,Rachel,Jennings,Corporate,Houston,TX,"EE. UU.",77093.00
15332,Heidi,Wong,Corporate,Caguas,PR,"Puerto Rico",725.00
15333,Stella,Leach,Consumer,Waukegan,IL,"EE. UU.",60085.00
15334,Autumn,Hutchinson,Consumer,Victorville,CA,"EE. UU.",92392.00
15335,Carol,Whitley,Consumer,Honolulu,HI,"EE. UU.",96822.00
15336,Aretha,Phelps,Consumer,Caguas,PR,"Puerto Rico",725.00
15337,Amena,Bender,Consumer,Tonawanda,NY,"EE. UU.",14150.00
15338,Isadora,Pennington,Consumer,Loveland,OH,"EE. UU.",45140.00
15339,Kylynn,Murphy,Consumer,Caguas,PR,"Puerto Rico",725.00
15340,Adele,Buck,Consumer,Mesa,AZ,"EE. UU.",85201.00
15341,Aiko,Acosta,Consumer,Caguas,PR,"Puerto Rico",725.00
15342,Pandora,Weber,Consumer,Gardena,CA,"EE. UU.",90247.00
15343,Beatrice,Kennedy,Consumer,Caguas,PR,"Puerto Rico",725.00
15344,Angelica,Robinson,Consumer,Beloit,WI,"EE. UU.",53511.00
15345,Lareina,Stone,Consumer,Caguas,PR,"Puerto Rico",725.00
15346,Olympia,Carpenter,Consumer,"Mount Prospect",IL,"EE. UU.",60056.00
15347,Rae,Bullock,Consumer,Caguas,PR,"Puerto Rico",725.00
15348,Shellie,Merritt,Consumer,"Simi Valley",CA,"EE. UU.",93063.00
15349,Rana,Hess,Consumer,"Las Cruces",NM,"EE. UU.",88005.00
15350,Freya,Fitzgerald,"Home Office",Caguas,PR,"Puerto Rico",725.00
15351,Martina,Koch,Consumer,"Mission Viejo",CA,"EE. UU.",92691.00
15352,Tatiana,Frost,Consumer,Caguas,PR,"Puerto Rico",725.00
15353,Brenda,Byers,Consumer,"San Jose",CA,"EE. UU.",95125.00
15354,Imogene,Berg,Consumer,Caguas,PR,"Puerto Rico",725.00
15355,Olga,Merritt,Consumer,Raleigh,NC,"EE. UU.",27610.00
15356,Giselle,Richard,Consumer,Caguas,PR,"Puerto Rico",725.00
15357,Lacota,Ferrell,Consumer,Chicago,IL,"EE. UU.",60624.00
15358,Kimberly,Haley,Consumer,Caguas,PR,"Puerto Rico",725.00
15359,Jenette,Newman,Consumer,Mchenry,IL,"EE. UU.",60050.00
15360,Camille,Carney,Consumer,Caguas,PR,"Puerto Rico",725.00
15361,Pamela,Perez,Consumer,Houston,TX,"EE. UU.",77083.00
15362,Vivien,Church,Consumer,Levittown,NY,"EE. UU.",11756.00
15363,Simone,Levy,Corporate,Caguas,PR,"Puerto Rico",725.00
15364,Tallulah,Rush,Corporate,"Saint Paul",MN,"EE. UU.",55124.00
15365,Alfreda,Mitchell,"Home Office",Caguas,PR,"Puerto Rico",725.00
15366,Carla,Navarro,"Home Office","Perth Amboy",NJ,"EE. UU.",8861.00
15367,Lacy,Hooper,Corporate,"New Braunfels",TX,"EE. UU.",78130.00
15368,Lisandra,Farmer,"Home Office",Caguas,PR,"Puerto Rico",725.00
15369,Kellie,Conrad,Consumer,Kailua,HI,"EE. UU.",96734.00
15370,Rhonda,Chase,Consumer,Caguas,PR,"Puerto Rico",725.00
15371,Ariel,Moreno,Consumer,Knoxville,TN,"EE. UU.",37922.00
15372,Quon,Drake,Consumer,Visalia,CA,"EE. UU.",93277.00
15373,Oprah,Shaffer,Consumer,Caguas,PR,"Puerto Rico",725.00
15374,Rosalyn,Morton,Corporate,Antioch,CA,"EE. UU.",94509.00
15375,Mari,Beach,Corporate,Morrisville,PA,"EE. UU.",19067.00
15376,Rowan,Morin,Consumer,Caguas,PR,"Puerto Rico",725.00
15377,Odette,Mullins,Consumer,Bronx,NY,"EE. UU.",10473.00
15378,Kai,Shepherd,Consumer,Caguas,PR,"Puerto Rico",725.00
15379,Charissa,Burton,Consumer,"Salt Lake City",UT,"EE. UU.",84118.00
15380,Hedda,Vega,Consumer,Salinas,CA,"EE. UU.",93905.00
15381,Nayda,Keller,Consumer,Tucson,AZ,"EE. UU.",85713.00
15382,Ori,Castro,Consumer,Caguas,PR,"Puerto Rico",725.00
15383,Karleigh,Wheeler,"Home Office",Hayward,CA,"EE. UU.",94544.00
15384,Dora,Sheppard,"Home Office","Los Angeles",CA,"EE. UU.",90037.00
15385,Sheila,Romero,"Home Office",Philadelphia,PA,"EE. UU.",19104.00
15386,Rhiannon,Brock,Consumer,Caguas,PR,"Puerto Rico",725.00
15387,Amelia,Moody,Consumer,"El Monte",CA,"EE. UU.",91732.00
15388,Kaitlin,Hancock,Consumer,Caguas,PR,"Puerto Rico",725.00
15389,Lois,Kennedy,Consumer,Albany,OR,"EE. UU.",97321.00
15390,Idola,Conrad,Consumer,Martinsburg,WV,"EE. UU.",25401.00
15391,Irma,Todd,Corporate,Caguas,PR,"Puerto Rico",725.00
15392,Ria,Reynolds,Consumer,Brooklyn,NY,"EE. UU.",11235.00
15393,Avye,Tillman,Corporate,Lynnwood,WA,"EE. UU.",98037.00
15394,Tatum,Rowland,Corporate,Caguas,PR,"Puerto Rico",725.00
15395,Chava,Carrillo,Corporate,Chicago,IL,"EE. UU.",60608.00
15396,Joelle,Winters,Corporate,Manchester,CT,"EE. UU.",6040.00
15397,Rebecca,Vega,Corporate,Caguas,PR,"Puerto Rico",725.00
15398,Jordan,Hoffman,Consumer,"Jackson Heights",NY,"EE. UU.",11372.00
15399,Anjolie,Booker,Consumer,"Los Angeles",CA,"EE. UU.",90042.00
15400,Regina,Herring,Corporate,"Saint Paul",MN,"EE. UU.",55124.00
15401,Keelie,Ortiz,Consumer,Caguas,PR,"Puerto Rico",725.00
15402,Ainsley,Wagner,Consumer,Lewisville,TX,"EE. UU.",75067.00
15403,Wynter,Brady,"Home Office",Hollywood,FL,"EE. UU.",33025.00
15404,Rachel,Daniels,Consumer,Caguas,PR,"Puerto Rico",725.00
15405,Germane,Coffey,Consumer,Cicero,IL,"EE. UU.",60804.00
15406,Shellie,Kemp,"Home Office",Brownsville,TX,"EE. UU.",78520.00
15407,Leilani,Whitfield,Consumer,Caguas,PR,"Puerto Rico",725.00
15408,Noelle,Sampson,Corporate,Memphis,TN,"EE. UU.",38127.00
15409,Lillian,Beck,Consumer,Caguas,PR,"Puerto Rico",725.00
15410,Nell,Delacruz,Consumer,Chicago,IL,"EE. UU.",60643.00
15411,Lesley,Abbott,Consumer,Tempe,AZ,"EE. UU.",85282.00
15412,Ursa,Miller,Consumer,Caguas,PR,"Puerto Rico",725.00
15413,Briar,Mckenzie,Consumer,Baltimore,MD,"EE. UU.",21218.00
15414,Ruth,Lynch,Consumer,Bakersfield,CA,"EE. UU.",93304.00
15415,Blaine,York,Consumer,Caguas,PR,"Puerto Rico",725.00
15416,Camilla,Guerrero,Corporate,Marietta,GA,"EE. UU.",30066.00
15417,Catherine,Boyer,Corporate,"Moreno Valley",CA,"EE. UU.",92557.00
15418,Susan,Gallegos,Corporate,Caguas,PR,"Puerto Rico",725.00
15419,Iona,Noel,Consumer,Chillicothe,OH,"EE. UU.",45601.00
15420,Leigh,Graves,"Home Office",Caguas,PR,"Puerto Rico",725.00
15421,Hannah,Copeland,"Home Office",Hampton,VA,"EE. UU.",23666.00
15422,Felicia,Callahan,"Home Office",Chicago,IL,"EE. UU.",60621.00
15423,Deanna,Colon,"Home Office",Caguas,PR,"Puerto Rico",725.00
15424,Callie,Rodriguez,"Home Office",Folsom,CA,"EE. UU.",95630.00
15425,Basia,Rose,Corporate,Caguas,PR,"Puerto Rico",725.00
15426,Desirae,Barr,Corporate,"Los Angeles",CA,"EE. UU.",90002.00
15427,Haley,Howe,Corporate,Caguas,PR,"Puerto Rico",725.00
15428,Sylvia,Nunez,Corporate,Newark,OH,"EE. UU.",43055.00
15429,Aspen,Juarez,"Home Office",Atlanta,GA,"EE. UU.",30349.00
15430,September,Ward,Consumer,Caguas,PR,"Puerto Rico",725.00
15431,Rhea,Haynes,Consumer,"Saint Paul",MN,"EE. UU.",55106.00
15432,Regan,Cabrera,Corporate,Caguas,PR,"Puerto Rico",725.00
15433,Paloma,Franklin,Consumer,"West New York",NJ,"EE. UU.",7093.00
15434,Zenia,Baldwin,Corporate,Caguas,PR,"Puerto Rico",725.00
15435,Scarlett,Deleon,Corporate,Glendale,AZ,"EE. UU.",85301.00
15436,Kelsey,Hunter,"Home Office",Caguas,PR,"Puerto Rico",725.00
15437,Leila,Slater,Consumer,Compton,CA,"EE. UU.",90221.00
15438,Donna,Stone,Consumer,"Rego Park",NY,"EE. UU.",11374.00
15439,Amela,Roman,Consumer,Sheboygan,WI,"EE. UU.",53081.00
15440,Britanney,Mccoy,Consumer,Caguas,PR,"Puerto Rico",725.00
15441,Quyn,Blake,Corporate,"San Diego",CA,"EE. UU.",92111.00
15442,Skyler,Rose,Consumer,Caguas,PR,"Puerto Rico",725.00
15443,Jemima,Long,Consumer,Chicago,IL,"EE. UU.",60629.00
15444,Lillith,Fischer,Consumer,Salina,KS,"EE. UU.",67401.00
15445,Tashya,Mccarty,Consumer,"North Tonawanda",NY,"EE. UU.",14120.00
15446,Moana,Kim,Consumer,Caguas,PR,"Puerto Rico",725.00
15447,Mia,Foley,Corporate,Wichita,KS,"EE. UU.",67212.00
15448,Quail,Gonzales,Consumer,Caguas,PR,"Puerto Rico",725.00
15449,Lunea,Johns,Consumer,Canton,MI,"EE. UU.",48187.00
15450,Bo,Hansen,Consumer,Caguas,PR,"Puerto Rico",725.00
15451,Yvette,Rodriquez,Consumer,"Rio Grande",PR,"Puerto Rico",745.00
15452,Nevada,Benton,Consumer,Denver,CO,"EE. UU.",80231.00
15453,Xantha,Nieves,Corporate,Edison,NJ,"EE. UU.",8817.00
15454,Kevyn,Lott,Consumer,Caguas,PR,"Puerto Rico",725.00
15455,Martina,Wolf,Consumer,Morristown,NJ,"EE. UU.",7960.00
15456,Bertha,Bennett,Corporate,Caguas,PR,"Puerto Rico",725.00
15457,Neve,Merrill,Corporate,Flushing,NY,"EE. UU.",11354.00
15458,Aubrey,Cherry,Corporate,Dallas,TX,"EE. UU.",75216.00
15459,McKenzie,Gray,Consumer,"Long Beach",CA,"EE. UU.",90804.00
15460,Nomlanga,Snider,"Home Office",Caguas,PR,"Puerto Rico",725.00
15461,Jessamine,Pace,Consumer,Mission,TX,"EE. UU.",78572.00
15462,Cally,Hart,Consumer,Augusta,GA,"EE. UU.",30907.00
15463,Felicia,Ashley,"Home Office",Caguas,PR,"Puerto Rico",725.00
15464,Martina,Henderson,Consumer,"North Las Vegas",NV,"EE. UU.",89030.00
15465,Serina,Owens,"Home Office",Winnetka,CA,"EE. UU.",91306.00
15466,Brenna,Wynn,"Home Office",Caguas,PR,"Puerto Rico",725.00
15467,Deanna,Mullen,"Home Office",Brooklyn,NY,"EE. UU.",11214.00
15468,Emma,Stuart,Corporate,Jacksonville,NC,"EE. UU.",28540.00
15469,Kelsey,Hale,Corporate,Caguas,PR,"Puerto Rico",725.00
15470,Lillian,Stevens,Corporate,Peoria,AZ,"EE. UU.",85345.00
15471,Melinda,Holman,Corporate,Glenview,IL,"EE. UU.",60025.00
15472,Jena,Wilcox,Corporate,Caguas,PR,"Puerto Rico",725.00
15473,Teegan,Brandy,Corporate,Houston,TX,"EE. UU.",77072.00
15474,Anastasia,Christensen,Corporate,Caguas,PR,"Puerto Rico",725.00
15475,Yoshi,Best,Corporate,Sunnyvale,CA,"EE. UU.",94087.00
15476,Kylie,Bond,Corporate,Caguas,PR,"Puerto Rico",725.00
15477,Lael,Rush,Corporate,Chicago,IL,"EE. UU.",60651.00
15478,Linda,Workman,Corporate,"Orange Park",FL,"EE. UU.",32073.00
15479,Destiny,Smith,Corporate,Caguas,PR,"Puerto Rico",725.00
15480,Imogene,Valentine,"Home Office","Colorado Springs",CO,"EE. UU.",80918.00
15481,Shafira,Gallegos,Corporate,Caguas,PR,"Puerto Rico",725.00
15482,Kai,Roach,"Home Office",Hyattsville,MD,"EE. UU.",20783.00
15483,Deanna,Hunt,Corporate,Caguas,PR,"Puerto Rico",725.00
15484,Signe,Henson,Corporate,"Chula Vista",CA,"EE. UU.",91911.00
15485,Nora,Goff,Consumer,Bakersfield,CA,"EE. UU.",93304.00
15486,Avye,Martin,Corporate,Caguas,PR,"Puerto Rico",725.00
15487,Nadine,Tran,Consumer,"Sugar Land",TX,"EE. UU.",77478.00
15488,Shannon,Jennings,Corporate,Caguas,PR,"Puerto Rico",725.00
15489,Hiroko,Welch,Corporate,Kent,WA,"EE. UU.",98031.00
15490,Leilani,Clarke,Corporate,Compton,CA,"EE. UU.",90220.00
15491,Rhoda,Burgess,Corporate,Caguas,PR,"Puerto Rico",725.00
15492,Hedy,Giles,"Home Office",Philadelphia,PA,"EE. UU.",19143.00
15493,Anjolie,Jackson,Consumer,Chicago,IL,"EE. UU.",60621.00
15494,Anika,Graham,Consumer,"El Centro",CA,"EE. UU.",92243.00
15495,Amena,Maxwell,Consumer,Caguas,PR,"Puerto Rico",725.00
15496,Morgan,James,Consumer,Oxnard,CA,"EE. UU.",93030.00
15497,Remedios,Cooke,Corporate,"Los Angeles",CA,"EE. UU.",90004.00
15498,Lani,Gonzalez,Corporate,Columbus,OH,"EE. UU.",43228.00
15499,Sharon,Knowles,Consumer,Caguas,PR,"Puerto Rico",725.00
15500,Justina,Sampson,Corporate,"Hacienda Heights",CA,"EE. UU.",91745.00
15501,Quyn,Hancock,Corporate,Caguas,PR,"Puerto Rico",725.00
15502,Aspen,Herring,Consumer,Baltimore,MD,"EE. UU.",21218.00
15503,Kalia,Doyle,Corporate,Caguas,PR,"Puerto Rico",725.00
15504,Tatiana,Mathis,"Home Office",Lansdale,PA,"EE. UU.",19446.00
15505,Courtney,Kinney,Corporate,"Elk Grove",CA,"EE. UU.",95758.00
15506,Desiree,Wilkins,Corporate,Caguas,PR,"Puerto Rico",725.00
15507,Mallory,Whitfield,Consumer,"San Jose",CA,"EE. UU.",95127.00
15508,Jayme,Sampson,Consumer,Hampton,VA,"EE. UU.",23666.00
15509,Jordan,Beck,Consumer,Caguas,PR,"Puerto Rico",725.00
15510,Kameko,Delacruz,Consumer,Montebello,CA,"EE. UU.",90640.00
15511,Tatiana,Abbott,Consumer,Algonquin,IL,"EE. UU.",60102.00
15512,Lynn,Miller,"Home Office",Caguas,PR,"Puerto Rico",725.00
15513,Stella,Mckenzie,Corporate,"Santa Ana",CA,"EE. UU.",92707.00
15514,Martina,Lynch,Corporate,"Las Vegas",NV,"EE. UU.",89119.00
15515,Justina,York,Corporate,Caguas,PR,"Puerto Rico",725.00
15516,Lacy,Guerrero,Corporate,Lancaster,OH,"EE. UU.",43130.00
15517,Serina,Boyer,Consumer,Columbus,OH,"EE. UU.",43230.00
15518,Octavia,Gallegos,Consumer,"Saint Charles",MO,"EE. UU.",63301.00
15519,Raya,Noel,Corporate,Caguas,PR,"Puerto Rico",725.00
15520,Carolyn,Graves,Corporate,Chicago,IL,"EE. UU.",60637.00
15521,Basia,Copeland,Corporate,Cleveland,OH,"EE. UU.",44102.00
15522,Xandra,Callahan,Corporate,Tampa,FL,"EE. UU.",33614.00
15523,Freya,Colon,"Home Office",Caguas,PR,"Puerto Rico",725.00
15524,Tatyana,Rodriguez,Consumer,Milwaukee,WI,"EE. UU.",53209.00
15525,Alice,Rose,Corporate,Caguas,PR,"Puerto Rico",725.00
15526,Doris,Barr,Corporate,Middletown,CT,"EE. UU.",6457.00
15527,Eugenia,Howe,Corporate,Caguas,PR,"Puerto Rico",725.00
15528,Gwendolyn,Nunez,Consumer,Albuquerque,NM,"EE. UU.",87112.00
15529,Madonna,Juarez,"Home Office",Caguas,PR,"Puerto Rico",725.00
15530,Cheyenne,Ward,Consumer,"San Jose",CA,"EE. UU.",95127.00
15531,Sophia,Haynes,"Home Office",Caguas,PR,"Puerto Rico",725.00
15532,Karleigh,Cabrera,Consumer,Lynn,MA,"EE. UU.",1902.00
15533,Maxine,Franklin,Corporate,Caguas,PR,"Puerto Rico",725.00
15534,Ursa,Baldwin,Corporate,Newburgh,NY,"EE. UU.",12550.00
15535,Lydia,Deleon,Consumer,Caguas,PR,"Puerto Rico",725.00
15536,Quintessa,Hunter,Corporate,"Huntington Park",CA,"EE. UU.",90255.00
15537,India,Slater,Corporate,"Mission Viejo",CA,"EE. UU.",92692.00
15538,Charissa,Stone,Corporate,Caguas,PR,"Puerto Rico",725.00
15539,Zena,Roman,Corporate,"Spring Valley",NY,"EE. UU.",10977.00
15540,Haviva,Mccoy,Consumer,Caguas,PR,"Puerto Rico",725.00
15541,Ainsley,Blake,Consumer,"Toa Baja",PR,"Puerto Rico",949.00
15542,Meredith,Rose,Consumer,"Las Cruces",NM,"EE. UU.",88005.00
15543,Leila,Long,Consumer,Caguas,PR,"Puerto Rico",725.00
15544,Quincy,Fischer,Consumer,Houston,TX,"EE. UU.",77083.00
15545,Madison,Mccarty,Consumer,"Fort Worth",TX,"EE. UU.",76133.00
15546,Rhonda,Kim,Corporate,Irwin,PA,"EE. UU.",15642.00
15547,Risa,Foley,Corporate,Caguas,PR,"Puerto Rico",725.00
15548,Kiayada,Gonzales,Corporate,Milwaukee,WI,"EE. UU.",53209.00
15549,Nevada,Johns,Corporate,Caguas,PR,"Puerto Rico",725.00
15550,Gemma,Hansen,"Home Office",Billings,MT,"EE. UU.",59102.00
15551,Cleo,Rodriquez,Consumer,Caguas,PR,"Puerto Rico",725.00
15552,Julie,Benton,Consumer,Dayton,OH,"EE. UU.",45424.00
15553,Galena,Nieves,Consumer,"Rowland Heights",CA,"EE. UU.",91748.00
15554,Alfreda,Lott,Corporate,Jacksonville,NC,"EE. UU.",28540.00
15555,Minerva,Wolf,Consumer,Caguas,PR,"Puerto Rico",725.00
15556,Summer,Bennett,"Home Office",Denver,CO,"EE. UU.",80219.00
15557,Leandra,Merrill,"Home Office","Los Angeles",CA,"EE. UU.",90065.00
15558,Hadassah,Cherry,"Home Office",Augusta,GA,"EE. UU.",30907.00
15559,Jenna,Gray,Consumer,Caguas,PR,"Puerto Rico",725.00
15560,Chantale,Snider,Corporate,Freeport,NY,"EE. UU.",11520.00
15561,Cynthia,Pace,Consumer,Caguas,PR,"Puerto Rico",725.00
15562,Hiroko,Hart,Corporate,"Fountain Valley",CA,"EE. UU.",92708.00
15563,Aileen,Ashley,Corporate,Caguas,PR,"Puerto Rico",725.00
15564,Ivy,Henderson,Corporate,Edison,NJ,"EE. UU.",8817.00
15565,Rosalyn,Owens,Consumer,Caguas,PR,"Puerto Rico",725.00
15566,Venus,Wynn,Consumer,"New Orleans",LA,"EE. UU.",70122.00
15567,Simone,Mullen,Corporate,Carlsbad,CA,"EE. UU.",92009.00
15568,Ila,Stuart,Consumer,Caguas,PR,"Puerto Rico",725.00
15569,Shay,Hale,Corporate,Freeport,NY,"EE. UU.",11520.00
